|bankid|bankname|bankaddress|bankphone|bankdesc|bankurl|searchurl|dtype
374|267|Lifesource Fertility Center|7603 Forest Avenue #204 Richmond, VA 23229 USA|804-673-2273|The Richmond Center for Fertility and Endocrinology, Ltd. opened in August 1985. The four programs utilizing Virginia IVF and Andrology Center are:1. Richmond Center for Fertility and EndocrinologyDr. Sanford Rosenberg Dr. Geof Tidey 2. LifeSource Fertility CenterDr. Joseph Gianfortoni 3. Medical College of VirginiaDr. Dale Stovall 4. Fertility Institute of VirginiaDr. Michael Edelstein Dr. Kenneth Steingold |http://eggdoc.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=267&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
375|597|Loma Linda University Medical Center|Loma Linda, CA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=597&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
376|65151|London Gynaecology and Fertility Centr|112A Harley Street London, w1G 7JH GBR||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65151&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
377|77|London Women's Clinic, UK/Hallam Medical Center|London, GBR||"Formerly Hallam Medical ClinicDr. Bridget Mason.Please list as much identifying information as possible, as donor numbers may not be enough. From the clinic: ""The codes on the catalogue for individual donors are managed by a different database and the same donor has different codes throughout their 10 family limit - so people with the same donor code are likely to have different donors."""||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=77&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
378|610|Los Angeles Fertility Institute|9675 Brighton Way Suite 420 Beverly Hills, CA 90210 USA|310 273 4468|Dr. Adler & Dr. Danzer||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=610&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
379|147|Los Olivos (CA)|15151 National Avenue Los Gatos, CA 95032 USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=147&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
380|626|LSU OB/GYN Clinic (Louisiana)|New Orleans, LA USA||Louisiana State University||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=626&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
381|766|LSU Shreveport|Shreveport, LA USA||Dr. Peter Kapernick in 1981||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=766&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
382|149|MacDonald Fertility/IVF (University OB/GYN Spec.)|Cleveland, OH 44106 USA||MacDonald Women's Hospital Contacts-Appts. and Ob/Gyn (216) 844-3941, Fertility and Endocrinology (216) 844-1514, MacDonald Women's Hospital, 11100 Euclid Avenue, Suite 1200, Cleveland, OH Landerbrook Facility, 5850 Landerbrook Drive, Suite 300, Mayfield Heights, OH Westlake Facility, 960 Clague Road, Suite 1400, Westlake, OH, Dr. Ricardo Loret de Mola and others. NOTE: For some of these donors, the donations were originally from Mt Sinai (before the late 80's) in Cleveland but migrated with the MacDonald gyncology group when they moved to UH (in the late 80's). Donor numbers may have changed. University Ob/Gyn Specialties was a group practice in the 90's. out of University Hospitals in Cleveland, OH and based in the Univesrsity MacDonald Womens Hospital. It's name was changed to McDonald Physicians Inc., not sure when. See also Mt. Sinai OB/GYN Specialties, OH for older donors.|http://www.uhhospitals.org/case/ourservices/specialties/nr/reproductiveendocrinologyinfertility/tabid/1170/default.aspx|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=149&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
383|65133|Maigaard Fertilitetsklinik|"Jens Baggesens Vej 88H | 8200 , DNK"|86 10 13 88||http://www.maigaard.dk|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65133&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
384|389|MainLine Fertility|Western Suburbs of Philadelphia, PA USA|||http://www.mainlinefertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=389&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
385|836|Man Not Included / MNI Group|Man Not Included New Life Centre 138 Harley Street London, W1G 7LA GBR||Offered home insemination.  Changed name to 'the Fertility Group' or something similar.  The man behind it was jailed.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=836&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
386|452|Manchester Fertility Services|Russell House Russell Road Whalley Range Manchester, M16 8AJ GBR|0161 862 9567||http://www.manchesterfertility.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=452&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
387|1272|Manhattan CryoBank|110 East 40th Street, Suite 101 New York, NY 10016 USA|212.396.2796||http://manhattancryobank.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1272&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
388|421|Margaret Sanger Clinic (Planned Parenthood NYC)|New York, NY USA||Also Planned Parenthood NYC||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=421&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
389|228|Markham Stouffville Hospital Fertility Clinic|381 Church Street Markham, ON L3P 7P3 CAN|905 472-7000|Dr. Michael Virro||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=228&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
390|484|Mayo Clinic (Minnesota)|Rochester, MN USA|(507) 284-9792||http://www.mayoclinic.org/rochester|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=484&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
391|314|McFarland Clinic (Iowa)|1015 Duff Avenue Ames, IA 50010 USA|515) 239-4414|I do know was using sperm donors from 1980 through 1983 at least |http://www.mcfarlandclinic.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=314&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
392|1111|McGee Women's Hospital (PA)|Pittsburgh, PA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1111&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
393|1285|McGill Reproductive Centre|Montreal, QC CAN|||http://www.mcgillivf.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1285&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
394|65379|McMaster University Medical Center - Hamilton Health Sciences|1200 Main Street West Relocated to 690 Main Street West Hamilton, ON CAN||May have changed name to Center for Reproductive Care - Hamilton Health Sciences||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65379&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
395|430|Medical Associates Clinic|West Campus, 1500 Associates Drive, Dubuque, IA 52001 USA|563-584-4435||http://www.mahealthcare.com/obgyn.htm|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=430&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
396|390|Medical College of Georgia|810 Chaffee Street Augusta, GA 30904 USA|(706) 722-4434|Reproductive and Endocrine Section, mentioned in Xytex archives as being connected to Xytex somehow.|http://www.mcg.edu/SOM/clerkships/OBGYN/ReproductiveEndo.htm|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=390&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
397|141|Medical College of Virginia (VCU Medical Center)|1250 East Marshall Street Richmond, VA USA||Dr. Board, Dr. Sanford Rosenberg and Dr. Michael Edelstein. Patients were told these doctors used an exclusive, private sperm bank that contained donations from medical students and residents who attended MCV.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=141&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
398|1234|Melbourne IVF|320 Victoria Parade East Melbourne VIC, 3002 AUS|+61394734444||http://www.mivf.com.au|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=1234&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
399|340|Michael Reese Hospital|2929 South Ellis Ave. Chicago, IL 60616-3376 USA||The fertility clinic was part of the hospital back in 1984. I do not believe the clinic is still in operation.  (Michael Reese was formerly known as Fertility Institute, Ltd.-see also that listing)||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=340&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
400|65048|Michigan Comprehensive Fertility Clinic|18181 Oakwood Blvd. Suite 109 Dearborn, MI 48124 USA||Dr. Gary Jones|http://michigancfc.com/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65048&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
401|833|Michigan State Univ Infertility Clinic (Dr. Sauer)|1200 E. Michigan Ave. #700 Lansing, MI 48912 USA|517-364-5888|Dr. Harold J. Sauer is now practicing here, after being at Michigan State University's (MSU) Campus in East Lansing, Michigan (also listed on DSR).|http://www.msuwomenshealthcare.msu.edu|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=833&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
402|758|Michigan State University Clinical Center|138 Service Road East Lansing , MI 48824 USA|517-353-4941|The MSU Clinical Center no longer has a Fertility Clinic on site.   But Fertility Clinic records can still be obtained from the MSU Clinical Center's Health Information Medical Records Department at 138 Service Road in East Lansing.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=758&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
403|520|Mid-Iowa Fertility P C|IA USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=520&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
404|195|Midland Fertility Services|Aldridge, GBR||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=195&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
405|94|Midwest Sperm Bank|4333 Main Street Downers Grove, IL 60515 USA|630-810-1201||http://www.midwestspermbank.com|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=94&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
406|519|Midwest Women's Healthcare, P. C., MO|6400 Prospect Kansas City, MO 64132 USA|816-444-8888|||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=519&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
407|145|Milton S. Hershey Medical Center (College of Med)|500 University Drive Hershey, PA 17033 USA|717-531-8521|This is now affiliated with Penn State University, not sure if it was back in the 1970s.|http://www.hmc.psu.edu/|https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=145&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
408|198|Milwaukee County Hospital|Milwaukee County Medical Complex Wauwautosa, WI USA||This facility has been torn down and no longer exists.  I do know that the fertility clinic was collecting sperm donations as early as 1982.||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=198&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
409|65050|Milwaukee Medical Clinic|3003 West Good Hope rd Glendale, WI USA|4143523100|Milwaukee Medical Clinic has change it names several time, now Aurora Adv Healthcare, this was with Dr. G Vitamvas||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=65050&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
410|91|Miscellaneous U.S. Facilities/Clinics-1940s|USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=91&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
411|92|Miscellaneous U.S. Facilities/Clinics-1950's|USA||||https://donorsiblingregistry.com/members/ListRegistry?keyword=&dtDonorYear=&dtDonorMonth=&dtDonorDay=&dpTypeID=1&dpIdentityNumber=&faID=92&usUserName_startswith=&usTypeID=&faCity_contains=&faStateID=&faCountryID=&dpDateCreated_isgreaterthan=&doSearch=Search+Registry&userBrowse=1&userSearch=1&|1
